id,special_id,code,special_name,special_type,type_name,level2_code,level2_name,level3_code,level3_name,degree,limit_year,year,ruanke_rank,salaryavg,fivesalaryavg
9945,778,510106,移动互联应用技术,专科(高职),,25,电子与信息大类,182,电子信息类,,三年,,,148880,16500
9702,770,510107,汽车智能技术,专科(高职),,25,电子与信息大类,182,电子信息类,,三年,,,165224,13300
10983,9175,510108,智能产品开发与应用,专科(高职),,25,电子与信息大类,182,电子信息类,,三年,,,168022,12300
10109,9056,510109,智能光电技术应用,专科(高职),,25,电子与信息大类,182,电子信息类,,三年,,,146283,11600
9781,781,510110,光电显示技术,专科(高职),,25,电子与信息大类,182,电子信息类,,三年,,,131846,12700
9955,363,510111,低空安全与技术,专科(高职),,25,电子与信息大类,182,电子信息类,,,,,0,0
9731,783,510201,计算机应用技术,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,168447,11900
9608,784,510202,计算机网络技术,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,152732,11800
9656,787,510203,软件技术,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,150665,13900
10648,9176,510204,数字媒体技术,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,134307,12700
10645,9177,510205,大数据技术,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,0,11300
10155,9057,510206,云计算技术应用,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,145358,8900
10252,9058,510207,信息安全技术应用,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,126129,11000
10247,9059,510208,虚拟现实技术应用,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,129218,0
10097,9060,510209,人工智能技术应用,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,167669,0
10379,9061,510210,嵌入式技术应用,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,151386,12500
10418,9062,510211,工业互联网技术,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,152732,11500
10463,9063,510212,区块链技术应用,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,149816,0
9826,794,510213,移动应用开发,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,152417,20900
10284,9064,510214,工业软件开发技术,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,150266,0
9786,789,510215,动漫制作技术,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,129438,12500
10507,9065,510216,密码技术应用,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,124531,0
9166,10007,510217,人工智能数据工程技术,专科(高职),,25,电子与信息大类,183,计算机类,,三年,,,0,0
9491,10304,510218,数字孪生应用技术,专科(高职),,25,电子与信息大类,183,计算机类,,,,,0,0
9475,10309,510219,智能体技术应用,专科(高职),,25,电子与信息大类,183,计算机类,,,,,0,0
9183,10312,510220,开源技术应用,专科(高职),,25,电子与信息大类,183,计算机类,,,,,0,0
9404,10314,510221,信创系统技术应用,专科(高职),,25,电子与信息大类,183,计算机类,,,,,0,0
10786,9178,510301,现代通信技术,专科(高职),,25,电子与信息大类,510301,通信类,,三年,,,154133,11500
10307,9066,510302,现代移动通信技术,专科(高职),,25,电子与信息大类,510302,通信类,,三年,,,153623,10200
10553,9067,510303,通信软件技术,专科(高职),,25,电子与信息大类,510303,通信类,,三年,,,170476,0
10530,9068,510304,卫星通信与导航技术,专科(高职),,25,电子与信息大类,510304,通信类,,三年,,,155906,0
9967,800,510305,通信工程设计与监理,专科(高职),,25,电子与信息大类,510305,通信类,,三年,,,139967,10200
9677,799,510306,通信系统运行管理,专科(高职),,25,电子与信息大类,510306,通信类,,三年,,,138051,8700
10093,9069,510307,智能互联网络技术,专科(高职),,25,电子与信息大类,510307,通信类,,三年,,,149424,10500
10502,9070,510308,网络规划与优化技术,专科(高职),,25,电子与信息大类,510308,通信类,,三年,,,154413,0
9081,1097,510309,电信服务与管理,专科(高职),,25,电子与信息大类,510309,通信类,,三年,,,144563,7900
9499,10044,510310,数据中心运行与管理,专科(高职),,25,电子与信息大类,510310,通信类,,,,,0,0
9106,10265,510311,低空智联网技术,专科(高职),,25,电子与信息大类,510311,通信类,,三年,,,0,0
9422,10266,510312,量子通信技术应用,专科(高职),,25,电子与信息大类,510312,通信类,,三年,,,0,0
10552,9071,510401,集成电路技术,专科(高职),,25,电子与信息大类,510401,集成电路类,,三年,,,97945,0
10047,766,510402,微电子技术,专科(高职),,25,电子与信息大类,510402,集成电路类,,三年,,,101085,11000
10672,9506,330101,财税大数据应用,本科(职业),,250,财经商贸大类,330101,财政税务类,"经济学学士,管理学学士",四年,,,0,0
10799,9917,330102,政府采购管理,本科(职业),,250,财经商贸大类,330102,财政税务类,管理学学士,四年,,,0,0
10862,9918,330103,资产评估与管理,本科(职业),,250,财经商贸大类,330103,财政税务类,管理学学士,四年,,,0,0
10654,9508,330201,金融管理,本科(职业),,250,财经商贸大类,330201,金融类,"经济学学士,管理学学士",四年,,,0,0
10773,9510,330202,金融科技应用,本科(职业),,250,财经商贸大类,330202,金融类,经济学学士,四年,,,0,0
10898,9512,330203,保险,本科(职业),,250,财经商贸大类,330203,金融类,经济学学士,四年,,,0,0
10883,9514,330204,信用管理,本科(职业),,250,财经商贸大类,330204,金融类,"经济学学士,管理学学士",四年,,,0,0
9263,10286,330205,财富管理,本科(职业),,250,财经商贸大类,330205,金融类,管理学学士,,,,0,0
10729,9517,330301,大数据与财务管理,本科(职业),,250,财经商贸大类,330301,财务会计类,管理学学士,四年,,,0,0
10563,9519,330302,大数据与会计,本科(职业),,250,财经商贸大类,330302,财务会计类,管理学学士,四年,,,0,0
11002,9521,330303,大数据与审计,本科(职业),,250,财经商贸大类,330303,财务会计类,管理学学士,四年,,,0,0
9223,10293,330304,业财融合管理,本科(职业),,250,财经商贸大类,330304,财务会计类,管理学学士,,,,0,0
10802,9919,330401,统计与大数据分析,本科(职业),,250,财经商贸大类,330401,统计类,经济学学士,四年,,,0,0
11007,9524,330501,国际经济与贸易,本科(职业),,250,财经商贸大类,330501,经济贸易类,经济学学士,四年,,,0,0
10847,9920,330502,国际商务,本科(职业),,250,财经商贸大类,330502,经济贸易类,经济学学士,四年,,,0,0
10919,9527,330601,企业数字化管理,本科(职业),,250,财经商贸大类,330601,工商管理类,管理学学士,四年,,,0,0
10941,9530,330602,市场营销,本科(职业),,250,财经商贸大类,330602,工商管理类,管理学学士,四年,,,0,0
10756,9921,330603,品牌策划与运营,本科(职业),,250,财经商贸大类,330603,工商管理类,管理学学士,四年,,,0,0
10909,9532,330701,电子商务,本科(职业),,250,财经商贸大类,330701,电子商务类,"管理学学士,工学学士,经济学学士",四年,,,0,0
10684,9535,330702,跨境电子商务,本科(职业),,250,财经商贸大类,330702,电子商务类,"管理学学士,工学学士,经济学学士",四年,,,0,0
11009,9536,330703,全媒体电商运营,本科(职业),,250,财经商贸大类,330703,电子商务类,"管理学学士,经济学学士",四年,,,0,0
10728,9922,330704,商务数据分析与管理,本科(职业),,250,财经商贸大类,330704,电子商务类,管理学学士,四年,,,0,0
10921,9538,330801,物流工程技术,本科(职业),,250,财经商贸大类,330801,物流类,工学学士,四年,,,0,0
10583,9539,330802,现代物流管理,本科(职业),,250,财经商贸大类,330802,物流类,管理学学士,四年,,,0,0
10874,9923,330803,供应链管理,本科(职业),,250,财经商贸大类,330803,物流类,管理学学士,四年,,,0,0
10885,9464,310101,电子信息工程技术,本科(职业),,259,电子与信息大类,260,电子信息类,工学学士,四年,,,0,0
10632,9466,310102,物联网工程技术,本科(职业),,259,电子与信息大类,260,电子信息类,工学学士,四年,,,0,0
10647,9468,310103,柔性电子技术,本科(职业),,259,电子与信息大类,260,电子信息类,工学学士,四年,,,0,0
10622,9469,310104,光电信息工程技术,本科(职业),,259,电子与信息大类,260,电子信息类,工学学士,四年,,,0,0
9141,10020,310105,智能体工程技术,本科(职业),,259,电子与信息大类,260,电子信息类,工学学士,四年,,,0,0
10800,9471,310201,计算机应用工程,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
10958,9474,310202,网络工程技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
10960,9476,310203,软件工程技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
10944,9478,310204,数字媒体技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
10808,9481,310205,大数据工程技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
10594,9483,310206,云计算技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
11021,9485,310207,信息安全与管理,本科(职业),,259,电子与信息大类,261,计算机类,"工学学士,管理学学士",四年,,,0,0
10933,9487,310208,虚拟现实技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
10611,9493,310209,人工智能工程技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
10742,9494,310210,嵌入式技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
10670,9495,310211,工业互联网技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
10858,9496,310212,区块链技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
9205,10022,310213,数据安全技术与管理,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
9510,10023,310214,密码工程技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,四年,,,0,0
9090,10308,310215,工业智能工程技术,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,,,,0,0
9315,10310,310216,开源技术开发与应用,本科(职业),,259,电子与信息大类,261,计算机类,工学学士,,,,0,0
10805,9497,310301,现代通信工程,本科(职业),,259,电子与信息大类,310301,通信类,工学学士,四年,,,0,0
10865,9913,310302,通信软件工程,本科(职业),,259,电子与信息大类,310302,通信类,工学学士,四年,,,0,0
10851,9914,310303,卫星通信工程,本科(职业),,259,电子与信息大类,310303,通信类,工学学士,四年,,,0,0
9557,10270,310304,车联网通信工程,本科(职业),,259,电子与信息大类,310304,通信类,工学学士,,,,0,0
9248,10276,310305,低空智联网工程,本科(职业),,259,电子与信息大类,310305,通信类,工学学士,,,,0,0
9514,10279,310306,数据中心工程技术,本科(职业),,259,电子与信息大类,310306,通信类,工学学士,,,,0,0
10952,9499,310401,集成电路工程技术,本科(职业),,259,电子与信息大类,310401,集成电路类,工学学士,四年,,,0,0
9206,10283,310402,半导体装备工程技术,本科(职业),,259,电子与信息大类,310402,集成电路类,工学学士,,,,0,0
9587,803,520101K,临床医学,专科(高职),,26,医药卫生大类,520101K,临床医学类,,三年,,,103337,0
9667,804,520102K,口腔医学,专科(高职),,26,医药卫生大类,520102K,临床医学类,,三年,,,101217,0
9721,813,520201,护理,专科(高职),,26,医药卫生大类,520201,护理类,,三年,,,89907,11300
9900,814,520202,助产,专科(高职),,26,医药卫生大类,520202,护理类,,三年,,,115927,9800
10009,815,520301,药学,专科(高职),,26,医药卫生大类,520301,药学类,,三年,,,118263,11300
9784,805,520401K,中医学,专科(高职),,26,医药卫生大类,520401K,中医药类,,三年,,,104407,0
9642,806,520402K,中医骨伤,专科(高职),,26,医药卫生大类,520402K,中医药类,,三年,,,106677,0
9669,807,520403K,针灸推拿,专科(高职),,26,医药卫生大类,520403K,中医药类,,三年,,,112418,0
9736,808,520404K,蒙医学,专科(高职),,26,医药卫生大类,520404K,中医药类,,三年,,,108272,0
9670,809,520405K,藏医学,专科(高职),,26,医药卫生大类,520405K,中医药类,,三年,,,108272,0
10008,810,520406K,维医学,专科(高职),,26,医药卫生大类,520406K,中医药类,,三年,,,107947,0
9901,811,520407K,傣医学,专科(高职),,26,医药卫生大类,520407K,中医药类,,三年,,,96190,0
9956,812,520408K,哈医学,专科(高职),,26,医药卫生大类,520408K,中医药类,,三年,,,108272,0
9398,1309,520409K,朝医学,专科(高职),,26,医药卫生大类,520409K,中医药类,,三年,,,106677,0
9992,816,520410,中药学,专科(高职),,26,医药卫生大类,520410,中医药类,,三年,,,119813,10500
9655,817,520411,蒙药学,专科(高职),,26,医药卫生大类,520411,中医药类,,三年,,,102566,11200
9829,818,520412,维药学,专科(高职),,26,医药卫生大类,520412,中医药类,,三年,,,113402,11400
9884,819,520413,藏药学,专科(高职),,26,医药卫生大类,520413,中医药类,,三年,,,101074,10400
10141,9072,520414,中药材生产与加工,专科(高职),,26,医药卫生大类,520414,中医药类,,三年,,,0,9600
10419,9073,520415,中药制药,专科(高职),,26,医药卫生大类,520415,中医药类,,三年,,,121418,0
10499,831,520416,中医康复技术,专科(高职),,26,医药卫生大类,520416,中医药类,,三年,,,95984,10100
10233,840,520417,中医养生保健,专科(高职),,26,医药卫生大类,520417,中医药类,,三年,,,0,9200
10505,9074,520418,药膳与食疗,专科(高职),,26,医药卫生大类,520418,中医药类,,三年,,,93667,0
